file,bytes,overall,productive
AntClassLoader5.java,2219,9318028,984212
AntClassLoader5.java,2219,5869557,1036818
AntClassLoader5.java,2219,4720803,718057
AntClassLoader5.java,2219,3927053,684325
AntClassLoader5.java,2219,4389495,695356
AntClassLoader5.java,2219,4769248,853030
AntClassLoader5.java,2219,4269812,650297
AntFilterReader.java,5143,12359044,1906817
AntFilterReader.java,5143,11383211,2077830
AntFilterReader.java,5143,13528564,2242455
AntFilterReader.java,5143,13272774,3266532
AntFilterReader.java,5143,11321400,2109745
AntFilterReader.java,5143,12210664,2303680
AntFilterReader.java,5143,12024150,2129168
AntFilterReader.java,5143,11298264,2076946
AntFilterReader.java,5143,13082946,2085188
AntFilterReader.java,5143,12644771,2456595
Antlib.java,6108,19536147,3561128
Antlib.java,6108,15385761,2843125
Antlib.java,6108,22467027,3733603
Antlib.java,6108,15256353,2566567
Antlib.java,6108,15008210,3700788
Antlib.java,6108,14121976,2757805
Antlib.java,6108,14439483,3365968
Antlib.java,6108,15307755,2639657
Antlib.java,6108,13803320,2936455
Antlib.java,6108,16566583,3595235
AntlibDefinition.java,2557,6889341,1809999
AntlibDefinition.java,2557,4287675,707070
AntlibDefinition.java,2557,7673954,1209814
AntlibDefinition.java,2557,7347895,901745
AntlibDefinition.java,2557,7716430,1558998
AntlibDefinition.java,2557,9939523,1475714
AntlibDefinition.java,2557,8455130,1374703
AntlibDefinition.java,2557,7494265,1104508
AntlibDefinition.java,2557,5591595,894905
AntlibDefinition.java,2557,5757256,890257
ANTLR.java,14706,28077257,5071185
ANTLR.java,14706,44937985,10201714
ANTLR.java,14706,26912221,5232075
ANTLR.java,14706,32159273,5514909
ANTLR.java,14706,29103702,6586014
ANTLR.java,14706,28106324,5021743
ANTLR.java,14706,30152846,6812066
ANTLR.java,14706,30190020,6671075
ANTLR.java,14706,31287235,4786855
ANTLR.java,14706,31464829,5564456
AntMain.java,1408,6013989,655143
AntMain.java,1408,4163117,595949
AntMain.java,1408,3698239,440839
AntMain.java,1408,4876492,673727
AntMain.java,1408,4245229,748045
AntMain.java,1408,4153870,466182
AntMain.java,1408,4373544,521852
AntMain.java,1408,5520924,789166
AntMain.java,1408,5105774,1194193
AntMain.java,1408,4048825,583745
AntResolver.java,3371,8994444,1598520
AntResolver.java,3371,8727004,1504918
AntResolver.java,3371,9975300,1652361
AntResolver.java,3371,11576578,2286885
AntResolver.java,3371,9804799,1814138
AntResolver.java,3371,9856870,1650149
AntResolver.java,3371,9673130,1547628
AntResolver.java,3371,8676712,1507647
AntResolver.java,3371,10890625,1676241
AntResolver.java,3371,10282357,1672328
AntSoundPlayer.java,7886,15536036,3315146
AntSoundPlayer.java,7886,19109697,3696932
AntSoundPlayer.java,7886,27459484,4361282
AntSoundPlayer.java,7886,16044622,3213921
AntSoundPlayer.java,7886,21592690,3236157
AntSoundPlayer.java,7886,15930411,3255943
AntSoundPlayer.java,7886,16488211,3099638
AntSoundPlayer.java,7886,17864631,3427559
AntSoundPlayer.java,7886,15907177,3210695
AntSoundPlayer.java,7886,19098017,4120044
AntStructure.java,17844,35710442,7566489
AntStructure.java,17844,46439375,8598789
AntStructure.java,17844,40489463,6441703
AntStructure.java,17844,43690700,9748717
AntStructure.java,17844,36298213,6194243
AntStructure.java,17844,38266094,6538699
AntStructure.java,17844,45847413,8826053
AntStructure.java,17844,39946475,7047187
AntStructure.java,17844,36445628,7265587
AntStructure.java,17844,37399205,7629139
AntTypeDefinition.java,13276,23678427,5676977
AntTypeDefinition.java,13276,23195770,4538123
AntTypeDefinition.java,13276,29434594,6099268
AntTypeDefinition.java,13276,27972879,5159604
AntTypeDefinition.java,13276,24589442,4693873
AntTypeDefinition.java,13276,25272022,5307595
AntTypeDefinition.java,13276,26327932,6565465
AntTypeDefinition.java,13276,24643294,4952671
AntTypeDefinition.java,13276,26145158,4516526
AntTypeDefinition.java,13276,26028414,5714474
AntVersion.java,5369,12791368,2253002
AntVersion.java,5369,12686150,2658482
AntVersion.java,5369,22355845,3662136
AntVersion.java,5369,14194762,2261161
AntVersion.java,5369,12215888,2904816
AntVersion.java,5369,11762444,2275408
AntVersion.java,5369,12296337,2259520
AntVersion.java,5369,12541515,2354253
AntVersion.java,5369,11467685,2233942
AntVersion.java,5369,14233235,2598237
AntXMLContext.java,11623,20993303,5237307
AntXMLContext.java,11623,19574235,4183812
AntXMLContext.java,11623,27310251,6988609
AntXMLContext.java,11623,21432341,4377264
AntXMLContext.java,11623,24429022,4995774
AntXMLContext.java,11623,21627221,4843804
AntXMLContext.java,11623,22756786,4594726
AntXMLContext.java,11623,22677465,4568227
AntXMLContext.java,11623,22029272,4927355
AntXMLContext.java,11623,17984462,3606903
ApacheCatalog.java,4579,8709756,1937472
ApacheCatalog.java,4579,5648637,1246925
ApacheCatalog.java,4579,8664371,1566208
ApacheCatalog.java,4579,16982240,1862140
ApacheCatalog.java,4579,7452886,1497149
ApacheCatalog.java,4579,7130403,1156689
ApacheCatalog.java,4579,11870136,1959011
ApacheCatalog.java,4579,7754438,1373776
ApacheCatalog.java,4579,7230210,1365668
ApacheCatalog.java,4579,9102211,1532114
ApacheCatalogResolver.java,6515,11677122,2924312
ApacheCatalogResolver.java,6515,11221814,2132349
ApacheCatalogResolver.java,6515,11068784,2037275
ApacheCatalogResolver.java,6515,11057930,1811329
ApacheCatalogResolver.java,6515,9576588,1965175
ApacheCatalogResolver.java,6515,10721800,2087015
ApacheCatalogResolver.java,6515,9519108,1901823
ApacheCatalogResolver.java,6515,12557426,2435644
ApacheCatalogResolver.java,6515,10860519,2028052
ApacheCatalogResolver.java,6515,9154248,1929948
Appendable.java,1232,3595635,421457
Appendable.java,1232,3311233,418700
Appendable.java,1232,3901975,548188
Appendable.java,1232,3910605,466578
Appendable.java,1232,3663950,502994
Appendable.java,1232,3621445,533060
Appendable.java,1232,5505519,447364
Appendable.java,1232,4060198,552162
Appendable.java,1232,4089325,536665
Appendable.java,1232,3431663,423390
Apt.java,7637,15399303,2661109
Apt.java,7637,11820671,2912622
Apt.java,7637,18527072,2291083
Apt.java,7637,16860997,4117354
Apt.java,7637,15964277,3454677
Apt.java,7637,14377474,2830680
Apt.java,7637,13061387,2816254
Apt.java,7637,14189925,2918290
Apt.java,7637,15229344,3052291
Apt.java,7637,15269837,3746444
AptCompilerAdapter.java,6418,14756525,3741099
AptCompilerAdapter.java,6418,12306664,2667305
AptCompilerAdapter.java,6418,18166823,3252491
AptCompilerAdapter.java,6418,12063403,2498316
AptCompilerAdapter.java,6418,16106090,2767323
AptCompilerAdapter.java,6418,15924461,3597125
AptCompilerAdapter.java,6418,12289114,2396617
AptCompilerAdapter.java,6418,12825344,2103103
AptCompilerAdapter.java,6418,11459341,2232448
AptCompilerAdapter.java,6418,14235441,2266942
AptExternalCompilerAdapter.java,2270,6622532,1526027
AptExternalCompilerAdapter.java,2270,6185984,1066610
AptExternalCompilerAdapter.java,2270,7449443,1564206
AptExternalCompilerAdapter.java,2270,8257551,1380627
AptExternalCompilerAdapter.java,2270,4521632,764273
AptExternalCompilerAdapter.java,2270,6572277,990734
AptExternalCompilerAdapter.java,2270,5393753,862547
AptExternalCompilerAdapter.java,2270,6911053,1091396
AptExternalCompilerAdapter.java,2270,5622422,865612
AptExternalCompilerAdapter.java,2270,8741183,1546592
Arc.java,4110,10894810,2080345
Arc.java,4110,12003247,2114501
Arc.java,4110,12527829,2140633
Arc.java,4110,11127485,2162096
Arc.java,4110,12180176,2043429
Arc.java,4110,11795563,2347755
Arc.java,4110,16156322,2995411
Arc.java,4110,12825820,2454464
Arc.java,4110,11293607,2036683
Arc.java,4110,11023740,2262984
ArchiveFileSet.java,18576,29569457,6076536
ArchiveFileSet.java,18576,35551599,7011190
ArchiveFileSet.java,18576,32193599,5587282
ArchiveFileSet.java,18576,28751440,5967306
ArchiveFileSet.java,18576,27789674,5453797
ArchiveFileSet.java,18576,29634573,6248660
ArchiveFileSet.java,18576,30442234,6207394
ArchiveFileSet.java,18576,28743783,5589586
ArchiveFileSet.java,18576,29938601,5697509
ArchiveFileSet.java,18576,29376153,5513857
ArchiveResource.java,8781,18811991,3265212
ArchiveResource.java,8781,20024301,3646813
ArchiveResource.java,8781,25587037,4772894
ArchiveResource.java,8781,18564175,3230066
ArchiveResource.java,8781,19542437,3366312
ArchiveResource.java,8781,18195681,3480858
ArchiveResource.java,8781,19145645,4330141
ArchiveResource.java,8781,19712654,4345754
ArchiveResource.java,8781,16977284,2776793
ArchiveResource.java,8781,17448604,3506116
Archives.java,5974,14864695,2772794
Archives.java,5974,17155347,3990604
Archives.java,5974,29361373,4589186
Archives.java,5974,15509864,2700875
Archives.java,5974,15230737,3811835
Archives.java,5974,14757715,3273478
Archives.java,5974,16617515,3461523
Archives.java,5974,15162188,2594603
Archives.java,5974,14635188,2902400
Archives.java,5974,16106020,5069657
ArchiveScanner.java,11752,21327905,4135789
ArchiveScanner.java,11752,21231008,4723300
ArchiveScanner.java,11752,29193958,5121510
ArchiveScanner.java,11752,20225019,3958266
ArchiveScanner.java,11752,21353266,3836837
ArchiveScanner.java,11752,19222213,3858171
ArchiveScanner.java,11752,20491283,4240897
ArchiveScanner.java,11752,21617481,4541258
ArchiveScanner.java,11752,23935573,5076154
ArchiveScanner.java,11752,19687822,3184217
ArgumentProcessor.java,2602,5176128,898578
ArgumentProcessor.java,2602,6788620,974426
ArgumentProcessor.java,2602,4408532,750882
ArgumentProcessor.java,2602,7362910,1094463
ArgumentProcessor.java,2602,4273918,751878
ArgumentProcessor.java,2602,5302625,1104992
ArgumentProcessor.java,2602,4808015,839279
ArgumentProcessor.java,2602,4983850,896068
ArgumentProcessor.java,2602,4440553,776120
ArgumentProcessor.java,2602,5702222,898090
ArgumentProcessorRegistry.java,6363,15392261,3169325
ArgumentProcessorRegistry.java,6363,14470081,3316923
ArgumentProcessorRegistry.java,6363,18387624,3285581
ArgumentProcessorRegistry.java,6363,15873815,3263293
ArgumentProcessorRegistry.java,6363,19001978,4275532
ArgumentProcessorRegistry.java,6363,14450740,2866015
ArgumentProcessorRegistry.java,6363,15574600,3400748
ArgumentProcessorRegistry.java,6363,16486617,2994278
ArgumentProcessorRegistry.java,6363,16736693,3069343
ArgumentProcessorRegistry.java,6363,13794381,2242665
AsiExtraField.java,10165,23418948,7186033
AsiExtraField.java,10165,21384706,4225482
AsiExtraField.java,10165,19880760,3794823
AsiExtraField.java,10165,27938077,4877169
AsiExtraField.java,10165,17722179,3711463
AsiExtraField.java,10165,17071340,3710051
AsiExtraField.java,10165,18522678,4132066
AsiExtraField.java,10165,20900642,4476163
AsiExtraField.java,10165,20956938,4169376
AsiExtraField.java,10165,20634590,4009377
Assertions.java,11726,18847920,3820678
