file,bytes,overall,productive
AntAnalyzer.java,5402,7090600,2019760
AntAnalyzer.java,5402,7048202,2058933
AntAnalyzer.java,5402,7780037,2079030
AntAnalyzer.java,5402,7405237,2023272
AntAnalyzer.java,5402,14811320,3667743
AntAnalyzer.java,5402,6909329,2010555
AntAnalyzer.java,5402,16880969,2185685
AntAnalyzer.java,5402,6642834,1927996
AntClassLoader.java,60388,42427704,10955012
AntClassLoader.java,60388,90619251,15325546
AntClassLoader.java,60388,40716308,12893732
AntClassLoader.java,60388,48504132,9504328
AntClassLoader.java,60388,64566172,14203389
AntClassLoader.java,60388,63965240,9819912
AntClassLoader.java,60388,54529297,9916480
AntClassLoader.java,60388,55184129,9312874
AntClassLoader.java,60388,52260282,9385631
AntClassLoader.java,60388,53967287,9480365
AntClassLoader2.java,1114,2968270,415442
AntClassLoader2.java,1114,4959660,583895
AntClassLoader2.java,1114,2190347,297425
AntClassLoader2.java,1114,3862947,448922
AntClassLoader2.java,1114,3934210,464925
AntClassLoader2.java,1114,2708928,409467
AntClassLoader2.java,1114,3733517,550683
AntClassLoader2.java,1114,2929975,306823
AntClassLoader2.java,1114,3073438,446340
AntClassLoader2.java,1114,2298080,301645
AntClassLoader5.java,2219,3947406,770748
AntClassLoader5.java,2219,3356005,528750
AntClassLoader5.java,2219,4095527,726375
AntClassLoader5.java,2219,7722454,964640
AntClassLoader5.java,2219,3991465,789153
AntClassLoader5.java,2219,4339314,812365
AntClassLoader5.java,2219,3280465,534343
AntClassLoader5.java,2219,4822984,1473295
AntClassLoader5.java,2219,4949650,670635
AntClassLoader5.java,2219,3786764,723550
AntFilterReader.java,5143,5861069,1550657
AntFilterReader.java,5143,7732722,1777783
AntFilterReader.java,5143,6644987,1720712
AntFilterReader.java,5143,6544468,1089542
AntFilterReader.java,5143,6479709,1905315
AntFilterReader.java,5143,8348480,1641250
AntFilterReader.java,5143,7041244,1663638
AntFilterReader.java,5143,7168120,2225632
AntFilterReader.java,5143,5989250,1759735
AntFilterReader.java,5143,6175147,1893680
Antlib.java,6108,7568600,2222462
Antlib.java,6108,8027324,2197262
Antlib.java,6108,7383615,2389385
Antlib.java,6108,11704512,2425044
Antlib.java,6108,7673258,2240055
Antlib.java,6108,7315020,2120222
Antlib.java,6108,8357130,3197159
Antlib.java,6108,7425849,2313875
Antlib.java,6108,8741693,1953759
Antlib.java,6108,8319680,2141950
AntlibDefinition.java,2557,5364980,1823332
AntlibDefinition.java,2557,5312168,1309857
AntlibDefinition.java,2557,5155965,955582
AntlibDefinition.java,2557,6485703,853726
AntlibDefinition.java,2557,5497001,861657
AntlibDefinition.java,2557,3504980,704430
AntlibDefinition.java,2557,4959747,1013072
AntlibDefinition.java,2557,5212043,948888
AntlibDefinition.java,2557,3724020,701992
AntlibDefinition.java,2557,3860652,699750
ANTLR.java,14706,16876647,5099328
ANTLR.java,14706,13649945,4227872
ANTLR.java,14706,21286611,6223961
ANTLR.java,14706,13757353,3973364
ANTLR.java,14706,14220810,4090029
ANTLR.java,14706,16879641,5547983
ANTLR.java,14706,15259992,4431191
ANTLR.java,14706,13712111,3457094
ANTLR.java,14706,12999980,3899343
ANTLR.java,14706,14200845,5187276
AntMain.java,1408,3530537,493350
AntMain.java,1408,3174370,491740
AntMain.java,1408,3272522,493943
AntMain.java,1408,4567818,765718
AntMain.java,1408,4486305,505252
AntMain.java,1408,4815318,726385
AntMain.java,1408,4232208,518743
AntMain.java,1408,4594538,400667
AntMain.java,1408,4385886,536000
AntMain.java,1408,3120177,473425
AntResolver.java,3371,5071569,1148828
AntResolver.java,3371,8277958,1425625
AntResolver.java,3371,8061896,1416307
AntResolver.java,3371,5216134,816781
AntResolver.java,3371,5045098,1140515
AntResolver.java,3371,9273643,2112376
AntResolver.java,3371,9526044,1282455
AntResolver.java,3371,5779326,1151355
AntResolver.java,3371,6507461,1816273
AntResolver.java,3371,5184875,1255125
AntSoundPlayer.java,7886,16441640,2535145
AntSoundPlayer.java,7886,9004096,2431930
AntSoundPlayer.java,7886,26498320,2213089
AntSoundPlayer.java,7886,14175766,3021471
AntSoundPlayer.java,7886,9917319,2887369
AntSoundPlayer.java,7886,10128869,3183112
AntSoundPlayer.java,7886,9359984,3008045
AntSoundPlayer.java,7886,11957375,4211941
AntSoundPlayer.java,7886,8700807,2572448
AntSoundPlayer.java,7886,11157070,3732832
AntStructure.java,17844,39606238,6892275
AntStructure.java,17844,20908689,4060922
AntStructure.java,17844,15682479,5326020
AntStructure.java,17844,19612894,3629261
AntStructure.java,17844,18320768,4701923
AntStructure.java,17844,39966901,6838075
AntStructure.java,17844,20981465,8645470
AntStructure.java,17844,17063996,5051098
AntStructure.java,17844,18180243,5353237
AntStructure.java,17844,16629694,4817140
AntTypeDefinition.java,13276,11934036,3607304
AntTypeDefinition.java,13276,12710041,4427712
AntTypeDefinition.java,13276,30649567,5604854
AntTypeDefinition.java,13276,15152590,3463607
AntTypeDefinition.java,13276,13062634,3835873
AntTypeDefinition.java,13276,22664870,5285448
AntTypeDefinition.java,13276,24575954,4074175
AntTypeDefinition.java,13276,13181720,2682687
AntTypeDefinition.java,13276,13543947,3462703
AntTypeDefinition.java,13276,12036076,3370588
AntVersion.java,5369,11993503,2590765
AntVersion.java,5369,6911948,1741535
AntVersion.java,5369,6701366,1994475
AntVersion.java,5369,14359875,2712311
AntVersion.java,5369,6475185,1779215
AntVersion.java,5369,6371491,1816520
AntVersion.java,5369,7638923,1876122
AntVersion.java,5369,6310820,1749540
AntVersion.java,5369,6390585,1733202
AntVersion.java,5369,6581099,1742370
AntXMLContext.java,11623,11298437,3350669
AntXMLContext.java,11623,11122571,3099901
AntXMLContext.java,11623,12666603,3104843
AntXMLContext.java,11623,11483158,3116509
AntXMLContext.java,11623,12670875,3147328
AntXMLContext.java,11623,11179924,3101389
AntXMLContext.java,11623,14039845,3053268
AntXMLContext.java,11623,10666561,3209670
AntXMLContext.java,11623,11711577,2493170
AntXMLContext.java,11623,14147383,2529658
ApacheCatalog.java,4579,7918110,1491950
ApacheCatalog.java,4579,7463428,1460560
ApacheCatalog.java,4579,8059574,1285345
ApacheCatalog.java,4579,4998777,1118065
ApacheCatalog.java,4579,8045992,1782177
ApacheCatalog.java,4579,9187770,1966488
ApacheCatalog.java,4579,6913001,1275850
ApacheCatalog.java,4579,4646719,1142760
ApacheCatalog.java,4579,7047592,1275232
ApacheCatalog.java,4579,8977170,1689355
ApacheCatalogResolver.java,6515,5746060,1538172
ApacheCatalogResolver.java,6515,13368041,3236956
ApacheCatalogResolver.java,6515,4591329,1214813
ApacheCatalogResolver.java,6515,5674211,1793893
ApacheCatalogResolver.java,6515,4403369,1078097
ApacheCatalogResolver.java,6515,10983261,1532311
ApacheCatalogResolver.java,6515,9717259,1499779
ApacheCatalogResolver.java,6515,5298133,1317917
ApacheCatalogResolver.java,6515,9663095,1524745
ApacheCatalogResolver.java,6515,9523155,2705690
Appendable.java,1232,3084911,468197
Appendable.java,1232,2371383,312225
Appendable.java,1232,2572270,383425
Appendable.java,1232,2344118,328605
Appendable.java,1232,4864732,576973
Appendable.java,1232,4218965,474995
Appendable.java,1232,3855575,466205
Appendable.java,1232,4221957,490438
Appendable.java,1232,2173523,239385
Appendable.java,1232,4707842,799325
Apt.java,7637,11921333,2110458
Apt.java,7637,8641725,3340282
Apt.java,7637,7390630,1995655
Apt.java,7637,12505688,2908468
Apt.java,7637,8231197,2018470
Apt.java,7637,7438577,2030925
Apt.java,7637,8542658,2695400
Apt.java,7637,12987202,2899715
Apt.java,7637,7704720,2148195
Apt.java,7637,7420066,1990220
AptCompilerAdapter.java,6418,9273780,2448698
AptCompilerAdapter.java,6418,6780512,2029612
AptCompilerAdapter.java,6418,7461218,2194500
AptCompilerAdapter.java,6418,6093645,1755038
AptCompilerAdapter.java,6418,7272678,1995940
AptCompilerAdapter.java,6418,8357333,2741631
AptCompilerAdapter.java,6418,9221213,3695700
AptCompilerAdapter.java,6418,7358863,2773430
AptCompilerAdapter.java,6418,6763658,1957755
AptCompilerAdapter.java,6418,13943357,3868324
AptExternalCompilerAdapter.java,2270,4006397,925097
AptExternalCompilerAdapter.java,2270,3471327,701940
AptExternalCompilerAdapter.java,2270,6196581,1688197
AptExternalCompilerAdapter.java,2270,7093177,1477728
AptExternalCompilerAdapter.java,2270,6321574,1232090
AptExternalCompilerAdapter.java,2270,5490440,667208
AptExternalCompilerAdapter.java,2270,6367153,1279735
AptExternalCompilerAdapter.java,2270,6152543,1021567
AptExternalCompilerAdapter.java,2270,5411346,857315
AptExternalCompilerAdapter.java,2270,4368515,922507
Arc.java,4110,6703585,1738258
Arc.java,4110,8250821,1686180
Arc.java,4110,6042096,1583660
Arc.java,4110,11407938,1537028
Arc.java,4110,7247370,1540771
Arc.java,4110,7656360,2433345
Arc.java,4110,8306403,2799478
Arc.java,4110,6294616,1901858
Arc.java,4110,6229030,1619687
Arc.java,4110,11907823,2799278
ArchiveFileSet.java,18576,14444345,4068542
ArchiveFileSet.java,18576,17094570,3362503
ArchiveFileSet.java,18576,38695412,12850248
ArchiveFileSet.java,18576,16777427,4898875
ArchiveFileSet.java,18576,14790825,3800520
ArchiveFileSet.java,18576,14695760,4050815
ArchiveFileSet.java,18576,16881318,6733582
ArchiveFileSet.java,18576,18670818,4132520
ArchiveFileSet.java,18576,15500142,3978857
ArchiveFileSet.java,18576,14523156,4156282
ArchiveResource.java,8781,17523296,2451672
ArchiveResource.java,8781,12291251,2271651
ArchiveResource.java,8781,17238316,2353556
ArchiveResource.java,8781,9691040,2265254
ArchiveResource.java,8781,10211053,2538161
ArchiveResource.java,8781,9791502,2435671
ArchiveResource.java,8781,9330152,2728617
ArchiveResource.java,8781,12438175,3401566
ArchiveResource.java,8781,9017163,2582234
ArchiveResource.java,8781,10073612,3641060
Archives.java,5974,8928335,2392595
Archives.java,5974,7521888,2177985
Archives.java,5974,9192452,2939425
Archives.java,5974,17697503,2655177
Archives.java,5974,7554562,2217760
Archives.java,5974,7642413,2419283
Archives.java,5974,11688315,5596305
Archives.java,5974,7798738,2054972
Archives.java,5974,9465025,2349345
Archives.java,5974,8036535,2044975
ArchiveScanner.java,11752,10288552,3022642
ArchiveScanner.java,11752,9952530,3124820
ArchiveScanner.java,11752,11890991,2995433
ArchiveScanner.java,11752,9747767,2719212
ArchiveScanner.java,11752,9965641,3181698
ArchiveScanner.java,11752,10209828,2992370
ArchiveScanner.java,11752,10675369,2845213
ArchiveScanner.java,11752,12818969,3949047
ArchiveScanner.java,11752,10316013,3087785
ArchiveScanner.java,11752,21090842,3352913
ArgumentProcessor.java,2602,3299475,547253
ArgumentProcessor.java,2602,5043804,1101525
ArgumentProcessor.java,2602,4271720,766115
ArgumentProcessor.java,2602,5362645,674636
ArgumentProcessor.java,2602,4091630,783025
ArgumentProcessor.java,2602,4361161,882610
ArgumentProcessor.java,2602,3247785,541980
ArgumentProcessor.java,2602,5303675,1089358
ArgumentProcessor.java,2602,3198150,544802
ArgumentProcessor.java,2602,4966143,884743
ArgumentProcessorRegistry.java,6363,7588804,2449883
ArgumentProcessorRegistry.java,6363,7763548,2299057
ArgumentProcessorRegistry.java,6363,8833178,3183306
ArgumentProcessorRegistry.java,6363,9561499,1725179
ArgumentProcessorRegistry.java,6363,7324101,2156935
ArgumentProcessorRegistry.java,6363,10297799,2210830
ArgumentProcessorRegistry.java,6363,7711038,2383478
ArgumentProcessorRegistry.java,6363,14678853,2950071
ArgumentProcessorRegistry.java,6363,14129424,3191280
ArgumentProcessorRegistry.java,6363,7824566,2207550
AsiExtraField.java,10165,10751809,2247180
AsiExtraField.java,10165,9155882,2839906
AsiExtraField.java,10165,11813259,3629709
AsiExtraField.java,10165,9647249,2443757
AsiExtraField.java,10165,16428671,3633421
AsiExtraField.java,10165,10151405,3446754
AsiExtraField.java,10165,10966013,2932102
AsiExtraField.java,10165,9368335,2971740
AsiExtraField.java,10165,10267509,3771054
AsiExtraField.java,10165,9117239,2866724
Assertions.java,11726,10466617,2987222
Assertions.java,11726,9517009,3001407
Assertions.java,11726,10839438,2903797
Assertions.java,11726,9617684,2956936
Assertions.java,11726,20237685,3440877
Assertions.java,11726,20580986,3243397
Assertions.java,11726,9811110,3040600
Assertions.java,11726,10103087,3059204
Assertions.java,11726,12137099,3826940
Assertions.java,11726,9747649,3004599
Attrib.java,5844,6609534,1764930
Attrib.java,5844,5905298,1610910
Attrib.java,5844,11051453,1720813
Attrib.java,5844,10774997,2230694
Attrib.java,5844,6534765,1890167
Attrib.java,5844,6467674,1868130
Attrib.java,5844,8733843,1820468
Attrib.java,5844,10842765,1713765
Attrib.java,5844,8102418,2377130
Attrib.java,5844,6353907,1659603
AttributeNamespace.java,1101,2397830,370297
AttributeNamespace.java,1101,2828290,383765
AttributeNamespace.java,1101,3427403,541303
AttributeNamespace.java,1101,2339267,338418
AttributeNamespace.java,1101,4098195,404640
AttributeNamespace.java,1101,1853772,271942
AttributeNamespace.java,1101,3145145,440702
AttributeNamespace.java,1101,2837553,388612
AttributeNamespace.java,1101,3696847,580760
AttributeNamespace.java,1101,2506285,270622
AttributeNamespaceDef.java,1876,5792016,891392
AttributeNamespaceDef.java,1876,5059275,750650
AttributeNamespaceDef.java,1876,4568665,1222925
AttributeNamespaceDef.java,1876,5190598,880563
AttributeNamespaceDef.java,1876,4601010,1336098
AttributeNamespaceDef.java,1876,3459400,612603
AttributeNamespaceDef.java,1876,3798783,613771
AttributeNamespaceDef.java,1876,3348805,613320
AttributeNamespaceDef.java,1876,3937256,930690
AttributeNamespaceDef.java,1876,3304317,601975
AugmentReference.java,3124,6066224,1288365
AugmentReference.java,3124,6456206,1364695
AugmentReference.java,3124,4878868,1066532
AugmentReference.java,3124,10194516,1168544
AugmentReference.java,3124,4944323,1045048
AugmentReference.java,3124,4967889,859595
AugmentReference.java,3124,9582818,1201218
AugmentReference.java,3124,6702400,1887533
AugmentReference.java,3124,6803615,1020598
AugmentReference.java,3124,3953633,795866
Available.java,17812,14481979,4595560
Available.java,17812,18989902,6322183
Available.java,17812,21573619,6523985
Available.java,17812,14641822,4342395
Available.java,17812,15280524,3579608
Available.java,17812,16072296,5092164
Available.java,17812,15797592,4287017
Available.java,17812,14640813,4288081
Available.java,17812,15161902,4723577
Available.java,17812,16916237,5073551
Base64Converter.java,4638,15045280,3622402
Base64Converter.java,4638,15561769,3715247
Base64Converter.java,4638,21575718,4375189
Base64Converter.java,4638,8953734,2440428
Base64Converter.java,4638,10664462,3225951
Base64Converter.java,4638,9603090,2043129
Base64Converter.java,4638,13133223,2395208
Base64Converter.java,4638,8381287,2669185
Base64Converter.java,4638,8505720,2301445
Base64Converter.java,4638,7861119,2413465
BaseExtendSelector.java,2849,5555837,944738
BaseExtendSelector.java,2849,3272362,642427
BaseExtendSelector.java,2849,2725416,499834
BaseExtendSelector.java,2849,7163857,1011380
BaseExtendSelector.java,2849,5949827,1439235
BaseExtendSelector.java,2849,4515585,933213
BaseExtendSelector.java,2849,5730013,1270022
BaseExtendSelector.java,2849,5737713,943540
BaseExtendSelector.java,2849,4704120,1024225
BaseExtendSelector.java,2849,4022233,1059303
BaseFilterReader.java,6130,5945907,1697322
BaseFilterReader.java,6130,11686463,2943870
BaseFilterReader.java,6130,10091942,2356482
BaseFilterReader.java,6130,6320667,1621662
BaseFilterReader.java,6130,6370812,1602868
BaseFilterReader.java,6130,9962816,1556717
BaseFilterReader.java,6130,7383528,1705065
BaseFilterReader.java,6130,10413150,2401678
BaseFilterReader.java,6130,9444775,1705925
BaseFilterReader.java,6130,9389517,1507498
BaseIfAttribute.java,2824,7689465,1453773
BaseIfAttribute.java,2824,7688362,1934315
BaseIfAttribute.java,2824,4658335,1309673
BaseIfAttribute.java,2824,8162066,1363368
BaseIfAttribute.java,2824,7144132,1116968
BaseIfAttribute.java,2824,8541842,1440873
BaseIfAttribute.java,2824,4988708,995685
BaseIfAttribute.java,2824,7544441,1562337
BaseIfAttribute.java,2824,6874981,1111115
BaseIfAttribute.java,2824,5031693,1117327
Basename.java,3636,6806295,1149330
Basename.java,3636,6472198,1509640
Basename.java,3636,7354248,1603805
Basename.java,3636,6744263,2389766
Basename.java,3636,6701928,1214195
Basename.java,3636,4758506,992137
Basename.java,3636,6041798,989860
Basename.java,3636,6821801,1211173
Basename.java,3636,5314185,2046077
Basename.java,3636,3721413,741837
BaseParamFilterReader.java,2269,4699391,1201220
BaseParamFilterReader.java,2269,3281657,677948
BaseParamFilterReader.java,2269,3196755,620530
BaseParamFilterReader.java,2269,5227585,881005
BaseParamFilterReader.java,2269,3931768,685895
BaseParamFilterReader.java,2269,4896878,909073
BaseParamFilterReader.java,2269,6483543,608400
BaseParamFilterReader.java,2269,7785839,447842
BaseParamFilterReader.java,2269,4116805,912263
BaseParamFilterReader.java,2269,4605795,919695
BaseResourceCollectionContainer.java,8463,9199987,2604689
BaseResourceCollectionContainer.java,8463,16182424,2811635
BaseResourceCollectionContainer.java,8463,13883081,3207339
BaseResourceCollectionContainer.java,8463,16562925,3147371
BaseResourceCollectionContainer.java,8463,12119037,2786739
BaseResourceCollectionContainer.java,8463,11173580,3146744
BaseResourceCollectionContainer.java,8463,9470935,2607318
BaseResourceCollectionContainer.java,8463,8457532,2694680
BaseResourceCollectionContainer.java,8463,8934552,2706532
BaseResourceCollectionContainer.java,8463,8790667,2650524
BaseResourceCollectionWrapper.java,1772,5022202,884767
BaseResourceCollectionWrapper.java,1772,4813284,835975
BaseResourceCollectionWrapper.java,1772,3432978,584595
BaseResourceCollectionWrapper.java,1772,6009117,1014544
BaseResourceCollectionWrapper.java,1772,4830162,883940
BaseResourceCollectionWrapper.java,1772,3512305,636937
BaseResourceCollectionWrapper.java,1772,5027632,885950
BaseResourceCollectionWrapper.java,1772,4677142,985318
BaseResourceCollectionWrapper.java,1772,4510514,1111010
BaseResourceCollectionWrapper.java,1772,4749607,811898
BaseSelector.java,3427,6194373,1629580
BaseSelector.java,3427,3989560,808970
BaseSelector.java,3427,5249100,1175460
BaseSelector.java,3427,7172364,1299651
BaseSelector.java,3427,6516270,1169330
BaseSelector.java,3427,4492720,824625
BaseSelector.java,3427,4318463,843288
BaseSelector.java,3427,5551150,823675
BaseSelector.java,3427,4004435,949358
BaseSelector.java,3427,4198305,834788
BaseSelectorContainer.java,10061,11299361,2664817
