file,bytes,overall,productive
ClasspathUtils.java,17019,22342390,511068
ClasspathUtils.java,17019,20564017,413632
ClasspathUtils.java,17019,20070399,477798
ClasspathUtils.java,17019,17890127,448156
ClasspathUtils.java,17019,23690268,451553
ClasspathUtils.java,17019,18429619,265566
ClearCase.java,6998,18026221,560587
ClearCase.java,6998,10222407,266407
ClearCase.java,6998,19447658,290997
ClearCase.java,6998,16494647,242725
ClearCase.java,6998,11439512,235543
ClearCase.java,6998,15085052,534025
ClearCase.java,6998,25737885,229311
ClearCase.java,6998,10862901,246230
ClearCase.java,6998,12603428,386698
ClearCase.java,6998,12432528,244077
CloseResources.java,2034,6131384,124520
CloseResources.java,2034,4790755,102960
CloseResources.java,2034,6223982,102635
CloseResources.java,2034,5267513,130875
CloseResources.java,2034,6068962,147832
CloseResources.java,2034,6808066,150320
CloseResources.java,2034,7234797,155303
CloseResources.java,2034,4992448,107983
CloseResources.java,2034,4949580,101537
CloseResources.java,2034,3803181,73447
CollectionUtils.java,8091,19801241,876184
CollectionUtils.java,8091,16809547,504597
CollectionUtils.java,8091,27627187,653301
CollectionUtils.java,8091,24077147,906830
CollectionUtils.java,8091,17443304,563400
CollectionUtils.java,8091,18297291,399435
CollectionUtils.java,8091,23853635,588455
CollectionUtils.java,8091,20662179,389132
CollectionUtils.java,8091,21287817,254217
CollectionUtils.java,8091,25586551,841442
ColorMapper.java,4085,11498545,386220
ColorMapper.java,4085,42307863,164675
ColorMapper.java,4085,10171756,172129
ColorMapper.java,4085,9165338,113359
ColorMapper.java,4085,17399854,303619
ColorMapper.java,4085,16008690,273375
ColorMapper.java,4085,9308360,151412
ColorMapper.java,4085,11866237,152160
ColorMapper.java,4085,9292926,150433
ColorMapper.java,4085,9275300,151103
CommandLauncher.java,7743,18394519,383854
CommandLauncher.java,7743,15051194,279388
CommandLauncher.java,7743,22632838,270156
CommandLauncher.java,7743,13835865,429282
CommandLauncher.java,7743,12725987,166277
CommandLauncher.java,7743,22827244,798654
CommandLauncher.java,7743,17912350,267578
CommandLauncher.java,7743,19515241,277644
CommandLauncher.java,7743,19409499,258998
CommandLauncher.java,7743,18226471,309754
CommandLauncherProxy.java,1910,2916269,76340
CommandLauncherProxy.java,1910,3642166,188457
CommandLauncherProxy.java,1910,2923075,83154
CommandLauncherProxy.java,1910,3100781,88122
CommandLauncherProxy.java,1910,3519930,82342
CommandLauncherProxy.java,1910,4056905,63265
CommandLauncherProxy.java,1910,4579826,153728
CommandLauncherProxy.java,1910,3386462,80308
CommandLauncherProxy.java,1910,4061397,83512
CommandLauncherProxy.java,1910,3370588,81050
CommandLauncherTask.java,1983,5457149,108850
CommandLauncherTask.java,1983,4784149,99915
CommandLauncherTask.java,1983,6783132,151402
CommandLauncherTask.java,1983,5557067,126507
CommandLauncherTask.java,1983,4058563,100435
CommandLauncherTask.java,1983,5914720,113235
CommandLauncherTask.java,1983,5389898,107090
CommandLauncherTask.java,1983,5380390,100250
CommandLauncherTask.java,1983,5559217,99027
CommandLauncherTask.java,1983,6655813,187330
Commandline.java,22544,95939158,859503
Commandline.java,22544,36253290,1194683
Commandline.java,22544,44993383,1037575
Commandline.java,22544,40597976,678685
Commandline.java,22544,33453994,671660
Commandline.java,22544,47682823,1577508
Commandline.java,22544,58634916,579158
Commandline.java,22544,79303912,665918
Commandline.java,22544,49186452,684042
Commandline.java,22544,38965954,728281
CommandlineJava.java,29482,62567371,1405418
CommandlineJava.java,29482,45896329,1019441
CommandlineJava.java,29482,80791205,1153850
CommandlineJava.java,29482,116422224,796739
CommandlineJava.java,29482,59007200,848960
CommandlineJava.java,29482,54181702,887765
CommandlineJava.java,29482,52395789,830885
CommandlineJava.java,29482,55884667,936907
CommandlineJava.java,29482,42169773,867445
CommandlineJava.java,29482,98409737,810040
CommonsLoggingListener.java,11034,33363148,629215
CommonsLoggingListener.java,11034,26020910,475595
CommonsLoggingListener.java,11034,28582475,409617
CommonsLoggingListener.java,11034,21475956,408055
CommonsLoggingListener.java,11034,25795582,420937
CommonsLoggingListener.java,11034,22295189,444693
CommonsLoggingListener.java,11034,24725310,409942
CommonsLoggingListener.java,11034,23321681,403155
CommonsLoggingListener.java,11034,27033093,958430
CommonsLoggingListener.java,11034,22223920,433075
Compare.java,4925,13041637,274767
Compare.java,4925,11818487,204145
Compare.java,4925,16583930,249282
Compare.java,4925,12129440,346730
Compare.java,4925,13094419,204715
Compare.java,4925,11775510,211518
Compare.java,4925,50205825,206625
Compare.java,4925,13214831,260083
Compare.java,4925,13097493,244788
Compare.java,4925,12594149,209950
Comparison.java,3233,6744520,243448
Comparison.java,3233,8715945,136245
Comparison.java,3233,5811836,134116
Comparison.java,3233,7998535,142338
Comparison.java,3233,9610302,142302
Comparison.java,3233,6537807,144050
Comparison.java,3233,9925223,207143
Comparison.java,3233,7655198,141957
Comparison.java,3233,5845547,124280
Comparison.java,3233,5022526,97214
Compatability.java,1925,2534225,92750
Compatability.java,1925,3843575,90012
Compatability.java,1925,1762944,53146
Compatability.java,1925,3083675,132235
Compatability.java,1925,2777647,116265
Compatability.java,1925,2507000,77755
Compatability.java,1925,3124638,86647
Compatability.java,1925,2526583,60963
Compatability.java,1925,4607970,62108
Compatability.java,1925,2354685,61240
Compatibility.java,1925,2663995,60805
Compatibility.java,1925,2676880,64932
Compatibility.java,1925,2631835,62683
Compatibility.java,1925,3368597,92395
Compatibility.java,1925,2473062,61227
Compatibility.java,1925,2821410,61258
Compatibility.java,1925,2925678,61330
Compatibility.java,1925,4780688,90215
Compatibility.java,1925,2449785,60500
Compatibility.java,1925,2587652,64575
CompilerAdapter.java,1806,2906265,90022
CompilerAdapter.java,1806,3917905,99395
CompilerAdapter.java,1806,2671965,59585
CompilerAdapter.java,1806,3857612,85183
CompilerAdapter.java,1806,2565730,61202
CompilerAdapter.java,1806,3763339,84828
CompilerAdapter.java,1806,3387194,135405
CompilerAdapter.java,1806,2783555,86675
CompilerAdapter.java,1806,2603787,60195
CompilerAdapter.java,1806,3939000,88600
CompilerAdapterExtension.java,1494,1992252,59160
CompilerAdapterExtension.java,1494,1925865,46912
CompilerAdapterExtension.java,1494,1971813,47738
CompilerAdapterExtension.java,1494,4243745,142268
CompilerAdapterExtension.java,1494,1960080,46453
CompilerAdapterExtension.java,1494,3137790,71232
CompilerAdapterExtension.java,1494,2195102,48570
CompilerAdapterExtension.java,1494,3532140,177380
CompilerAdapterExtension.java,1494,2068978,47048
CompilerAdapterExtension.java,1494,2063935,47335
CompilerAdapterFactory.java,8326,11917004,293705
CompilerAdapterFactory.java,8326,13190235,224793
CompilerAdapterFactory.java,8326,12445940,146549
CompilerAdapterFactory.java,8326,12639623,428075
CompilerAdapterFactory.java,8326,14712410,354525
CompilerAdapterFactory.java,8326,12405622,426842
CompilerAdapterFactory.java,8326,12848586,225325
CompilerAdapterFactory.java,8326,10320554,364510
CompilerAdapterFactory.java,8326,11713359,548775
CompilerAdapterFactory.java,8326,15362086,229302
Componentdef.java,1424,2226003,48295
Componentdef.java,1424,1896393,49422
Componentdef.java,1424,2089623,52183
Componentdef.java,1424,4584665,68027
Componentdef.java,1424,2002723,48937
Componentdef.java,1424,1625061,40276
Componentdef.java,1424,2491635,65487
Componentdef.java,1424,2009535,48017
Componentdef.java,1424,2375768,51010
Componentdef.java,1424,1977000,48680
ComponentHelper.java,42776,84035257,1418162
ComponentHelper.java,42776,181784096,1258475
ComponentHelper.java,42776,63651020,1195646
ComponentHelper.java,42776,97827976,708509
ComponentHelper.java,42776,64262497,1187242
ComponentHelper.java,42776,84997853,1283287
ComponentHelper.java,42776,85759710,1229671
ComponentHelper.java,42776,86358888,1176091
ComponentHelper.java,42776,120792710,1219130
ComponentHelper.java,42776,85442833,1046800
CompositeMapper.java,1869,6215414,155103
CompositeMapper.java,1869,4864244,91152
CompositeMapper.java,1869,6051964,93365
CompositeMapper.java,1869,5405835,158533
CompositeMapper.java,1869,4970607,110123
CompositeMapper.java,1869,7289162,158077
CompositeMapper.java,1869,5883797,209758
CompositeMapper.java,1869,5185046,92007
CompositeMapper.java,1869,6175299,131418
CompositeMapper.java,1869,5856749,95190
CompressedResource.java,1924,3121935,71032
CompressedResource.java,1924,2906152,70207
CompressedResource.java,1924,3279223,76225
CompressedResource.java,1924,3757730,74175
CompressedResource.java,1924,3737884,97296
CompressedResource.java,1924,3297490,70902
CompressedResource.java,1924,3495323,68767
CompressedResource.java,1924,3038347,72265
CompressedResource.java,1924,3301877,68562
CompressedResource.java,1924,3332190,86328
Concat.java,30785,61622131,2215810
Concat.java,30785,67271142,1525107
Concat.java,30785,124749200,1184260
Concat.java,30785,91795113,993820
Concat.java,30785,84693378,920413
Concat.java,30785,85526714,957366
Concat.java,30785,70776872,655692
Concat.java,30785,81072072,849346
Concat.java,30785,66906956,887503
Concat.java,30785,115650961,1054710
ConcatFileInputStream.java,4190,11241339,235100
ConcatFileInputStream.java,4190,7950826,170415
ConcatFileInputStream.java,4190,11667089,164700
ConcatFileInputStream.java,4190,10682901,167580
ConcatFileInputStream.java,4190,9369587,167295
ConcatFileInputStream.java,4190,10441261,248617
ConcatFileInputStream.java,4190,10887081,165808
ConcatFileInputStream.java,4190,9572794,333303
ConcatFileInputStream.java,4190,9953010,169545
ConcatFileInputStream.java,4190,9595129,170012
ConcatFilter.java,6732,14542275,221805
ConcatFilter.java,6732,12500845,221407
ConcatFilter.java,6732,14542104,583512
ConcatFilter.java,6732,18249320,343777
ConcatFilter.java,6732,13796637,338433
ConcatFilter.java,6732,16105898,358173
ConcatFilter.java,6732,10814273,226232
ConcatFilter.java,6732,16361890,225988
ConcatFilter.java,6732,11993400,219228
ConcatFilter.java,6732,13053307,221945
ConcatResourceInputStream.java,4524,10338186,262508
ConcatResourceInputStream.java,4524,10122265,187615
ConcatResourceInputStream.java,4524,10446719,159366
ConcatResourceInputStream.java,4524,12144993,317333
ConcatResourceInputStream.java,4524,7223050,123829
ConcatResourceInputStream.java,4524,9856670,209857
ConcatResourceInputStream.java,4524,10374104,370662
ConcatResourceInputStream.java,4524,10183806,175785
ConcatResourceInputStream.java,4524,9270752,180150
ConcatResourceInputStream.java,4524,11234943,173348
Condition.java,1212,3173337,137345
Condition.java,1212,2495255,49110
Condition.java,1212,2460333,48303
Condition.java,1212,2072540,50647
Condition.java,1212,2294855,52780
Condition.java,1212,2191498,49528
Condition.java,1212,4281939,164258
Condition.java,1212,2295168,49483
Condition.java,1212,3139510,72148
Condition.java,1212,1562589,40452
ConditionBase.java,6443,8938158,183242
ConditionBase.java,6443,8780043,177220
ConditionBase.java,6443,9380820,380692
ConditionBase.java,6443,9747209,176878
ConditionBase.java,6443,12851869,307095
ConditionBase.java,6443,8426618,289773
ConditionBase.java,6443,6649462,116666
ConditionBase.java,6443,9885353,161245
ConditionBase.java,6443,7254180,165008
ConditionBase.java,6443,10782824,178721
ConditionTask.java,4423,10706726,174163
ConditionTask.java,4423,11379840,150485
ConditionTask.java,4423,12803720,239382
ConditionTask.java,4423,11021202,154950
ConditionTask.java,4423,10086310,147485
ConditionTask.java,4423,11043117,160725
ConditionTask.java,4423,8598643,172605
ConditionTask.java,4423,10565535,147020
ConditionTask.java,4423,8786696,149735
ConditionTask.java,4423,9892557,149303
ConstantCPInfo.java,1915,3180932,101840
ConstantCPInfo.java,1915,4128213,97310
ConstantCPInfo.java,1915,2871857,69847
ConstantCPInfo.java,1915,3404656,158210
ConstantCPInfo.java,1915,3214403,69790
ConstantCPInfo.java,1915,2983589,82396
ConstantCPInfo.java,1915,2277746,63245
ConstantCPInfo.java,1915,3816723,100525
ConstantCPInfo.java,1915,2936390,68700
ConstantCPInfo.java,1915,3008805,69595
ConstantPool.java,11828,24107542,407288
ConstantPool.java,11828,93277609,357045
ConstantPool.java,11828,21710624,562030
ConstantPool.java,11828,26409102,368710
ConstantPool.java,11828,27806139,363215
ConstantPool.java,11828,24636406,358615
ConstantPool.java,11828,21503747,361790
ConstantPool.java,11828,22876894,359475
ConstantPool.java,11828,21582013,374972
ConstantPool.java,11828,20617942,359732
ConstantPoolEntry.java,7327,8574737,380877
ConstantPoolEntry.java,7327,13542058,341163
ConstantPoolEntry.java,7327,8642745,222400
ConstantPoolEntry.java,7327,9624724,205450
ConstantPoolEntry.java,7327,8186129,204085
ConstantPoolEntry.java,7327,8224873,232037
ConstantPoolEntry.java,7327,10800984,748688
ConstantPoolEntry.java,7327,11006110,225182
ConstantPoolEntry.java,7327,10516792,412882
ConstantPoolEntry.java,7327,9473581,320337
Constants.java,1968,5309332,122525
Constants.java,1968,4661854,86997
Constants.java,1968,8216912,179197
Constants.java,1968,4365574,168102
Constants.java,1968,5139422,145078
Constants.java,1968,6303440,109667
Constants.java,1968,2930083,58489
Constants.java,1968,4211529,76462
Constants.java,1968,4999509,180472
Constants.java,1968,4082685,77658
ContainerMapper.java,3990,5984873,165915
ContainerMapper.java,3990,8435845,139380
ContainerMapper.java,3990,5904168,135207
ContainerMapper.java,3990,7622293,373735
ContainerMapper.java,3990,6716987,135360
ContainerMapper.java,3990,9360835,207890
ContainerMapper.java,3990,7282767,146850
ContainerMapper.java,3990,8341235,201155
ContainerMapper.java,3990,9334153,446685
ContainerMapper.java,3990,6136477,137533
Contains.java,2294,4283238,119672
Contains.java,2294,5275851,96620
Contains.java,2294,4139938,97497
Contains.java,2294,9227580,138860
Contains.java,2294,4164818,96708
Contains.java,2294,5256920,143490
Contains.java,2294,4506772,95035
Contains.java,2294,4609903,140680
Contains.java,2294,4327292,95125
Contains.java,2294,4500196,212120
ContainsRegexpSelector.java,7404,15314334,302167
ContainsRegexpSelector.java,7404,15183522,261780
ContainsRegexpSelector.java,7404,20851543,256140
ContainsRegexpSelector.java,7404,19739667,413302
ContainsRegexpSelector.java,7404,19737468,258200
ContainsRegexpSelector.java,7404,15834478,264562
ContainsRegexpSelector.java,7404,15218823,260850
ContainsRegexpSelector.java,7404,16211356,255503
ContainsRegexpSelector.java,7404,17953391,259485
ContainsRegexpSelector.java,7404,16263295,265410
ContainsSelector.java,7552,15952885,408327
ContainsSelector.java,7552,15468193,263685
ContainsSelector.java,7552,22263170,302842
ContainsSelector.java,7552,18780968,265263
ContainsSelector.java,7552,17232972,373933
ContainsSelector.java,7552,15689865,278843
ContainsSelector.java,7552,85364041,277227
ContainsSelector.java,7552,17130526,266833
ContainsSelector.java,7552,13657536,213257
ContainsSelector.java,7552,16604015,748543
Content.java,2423,4356910,120375
Content.java,2423,4063274,90630
Content.java,2423,4242969,90963
Content.java,2423,3975174,70932
Content.java,2423,7515826,89650
Content.java,2423,5237099,87160
Content.java,2423,5113832,94322
Content.java,2423,5091581,87465
Content.java,2423,4679351,87525
Content.java,2423,4720927,89080
ContentTransformingResource.java,5852,8945226,243817
ContentTransformingResource.java,5852,11209350,199538
ContentTransformingResource.java,5852,11124338,202090
ContentTransformingResource.java,5852,10874329,200333
ContentTransformingResource.java,5852,10805607,199125
ContentTransformingResource.java,5852,11075193,209145
ContentTransformingResource.java,5852,11938975,207520
ContentTransformingResource.java,5852,10232600,376870
ContentTransformingResource.java,5852,11460967,207053
ContentTransformingResource.java,5852,11738459,226408
Continuus.java,4228,11309815,160525
Continuus.java,4228,9390440,152405
Continuus.java,4228,10330133,157747
Continuus.java,4228,8988755,241565
Continuus.java,4228,9491258,150063
Continuus.java,4228,9366887,152313
Continuus.java,4228,8968140,155505
Continuus.java,4228,9297079,154167
Continuus.java,4228,8635052,387992
Continuus.java,4228,9138412,149625
Copy.java,42687,96559342,1620812
Copy.java,42687,83229735,884705
Copy.java,42687,76926461,1308630
Copy.java,42687,163432943,1299443
Copy.java,42687,83960571,1093260
Copy.java,42687,82980303,973658
Copy.java,42687,75204208,1309665
Copy.java,42687,85260358,1025988
Copy.java,42687,101096116,754039
Copy.java,42687,84539308,1370118
Copydir.java,5156,13271641,237022
Copydir.java,5156,12933835,264690
Copydir.java,5156,19232241,206142
Copydir.java,5156,13585231,265080
Copydir.java,5156,17958442,320375
Copydir.java,5156,13811902,268568
Copydir.java,5156,15672705,209632
Copydir.java,5156,12880914,242295
Copydir.java,5156,16327262,313860
Copydir.java,5156,102186270,210540
Copyfile.java,3437,8058519,140587
Copyfile.java,3437,8803887,133665
Copyfile.java,3437,8825267,139242
Copyfile.java,3437,7560327,136547
Copyfile.java,3437,7779946,136795
Copyfile.java,3437,7338257,191490
Copyfile.java,3437,7735212,133893
Copyfile.java,3437,5998872,120034
Copyfile.java,3437,5323981,122619
Copyfile.java,3437,10605519,144158
CopyPath.java,6868,14581515,266877
CopyPath.java,6868,13853198,238590
CopyPath.java,6868,22188733,385503
CopyPath.java,6868,15487369,323973
CopyPath.java,6868,12255635,477580
CopyPath.java,6868,17059874,235592
CopyPath.java,6868,15099085,241352
CopyPath.java,6868,14947091,235532
CopyPath.java,6868,16687807,252325
CopyPath.java,6868,12175123,258090
CRC.java,5737,16961590,1455496
CRC.java,5737,14655784,210660
CRC.java,5737,30304457,347105
CRC.java,5737,11939380,192747
CRC.java,5737,12180662,218777
CRC.java,5737,12127860,342190
CRC.java,5737,12681932,208190
CRC.java,5737,12276563,209028
CRC.java,5737,14662149,265762
CRC.java,5737,15157006,596640
CustomJUnit4TestAdapterCache.java,3200,8547985,225463
CustomJUnit4TestAdapterCache.java,3200,9235964,130840
CustomJUnit4TestAdapterCache.java,3200,7249645,85190
CustomJUnit4TestAdapterCache.java,3200,7085562,246405
CustomJUnit4TestAdapterCache.java,3200,9285478,256173
CustomJUnit4TestAdapterCache.java,3200,8907681,217065
CustomJUnit4TestAdapterCache.java,3200,8977846,135303
CustomJUnit4TestAdapterCache.java,3200,12049566,204788
CustomJUnit4TestAdapterCache.java,3200,7015598,173885
CustomJUnit4TestAdapterCache.java,3200,8245235,132415
CutDirsMapper.java,2565,6867911,156802
CutDirsMapper.java,2565,5561495,110895
CutDirsMapper.java,2565,5034979,113580
CutDirsMapper.java,2565,6839660,223122
CutDirsMapper.java,2565,5159511,113935
CutDirsMapper.java,2565,7073826,161907
CutDirsMapper.java,2565,6383598,113245
CutDirsMapper.java,2565,8646419,224873
CutDirsMapper.java,2565,5375555,113962
CutDirsMapper.java,2565,6290044,117660
Cvs.java,1268,2037923,47233
Cvs.java,1268,1641418,34177
Cvs.java,1268,2009692,46997
Cvs.java,1268,2061965,45065
Cvs.java,1268,1856552,45262
Cvs.java,1268,1835155,44667
Cvs.java,1268,2035155,43630
Cvs.java,1268,1409356,45190
Cvs.java,1268,1363488,34544
Cvs.java,1268,2318390,45895
CVSEntry.java,3070,6448329,107450
CVSEntry.java,3070,5544519,114413
CVSEntry.java,3070,5749237,108272
CVSEntry.java,3070,5769330,165561
CVSEntry.java,3070,6114796,112795
CVSEntry.java,3070,6791237,173090
CVSEntry.java,3070,9361294,123155
CVSEntry.java,3070,6037364,126728
CVSEntry.java,3070,4924643,82357
CVSEntry.java,3070,5743249,168135
CVSPass.java,5763,18680753,889513
CVSPass.java,5763,15574523,265785
CVSPass.java,5763,23445289,410672
CVSPass.java,5763,23184153,507482
CVSPass.java,5763,22199635,270125
CVSPass.java,5763,23220314,445430
CVSPass.java,5763,23004810,250725
CVSPass.java,5763,20174640,267377
CVSPass.java,5763,19249119,274058
CVSPass.java,5763,20581335,274152
CvsTagDiff.java,18415,35853874,692610
CvsTagDiff.java,18415,43585411,599045
CvsTagDiff.java,18415,128617969,628173
CvsTagDiff.java,18415,36927293,596290
CvsTagDiff.java,18415,33238310,599165
CvsTagDiff.java,18415,40800187,505990
CvsTagDiff.java,18415,56238417,566460
CvsTagDiff.java,18415,42807562,571631
CvsTagDiff.java,18415,38768028,594848
CvsTagDiff.java,18415,41514719,593717
CvsTagEntry.java,3258,5753098,112453
CvsTagEntry.java,3258,5564548,113035
CvsTagEntry.java,3258,5775575,115880
CvsTagEntry.java,3258,7131217,99689
CvsTagEntry.java,3258,6483425,131433
CvsTagEntry.java,3258,6821380,91535
CvsTagEntry.java,3258,4734119,109822
CvsTagEntry.java,3258,4876810,136903
CvsTagEntry.java,3258,9221474,181725
CvsTagEntry.java,3258,6350503,131155
CvsUser.java,2405,8231857,105352
CvsUser.java,2405,2996611,69764
CvsUser.java,2405,6482208,97831
CvsUser.java,2405,6661015,104487
CvsUser.java,2405,4815087,93094
CvsUser.java,2405,4060189,93312
CvsUser.java,2405,4360624,95777
CvsUser.java,2405,5190289,95863
CvsUser.java,2405,4161999,92738
CvsUser.java,2405,4578252,90225
CvsVersion.java,6277,12462307,346693
CvsVersion.java,6277,13066612,568643
CvsVersion.java,6277,18070820,435853
CvsVersion.java,6277,17466236,234885
CvsVersion.java,6277,14331758,237945
CvsVersion.java,6277,16098531,220177
CvsVersion.java,6277,15296539,289962
CvsVersion.java,6277,17729328,158171
CvsVersion.java,6277,9278254,151141
CvsVersion.java,6277,16736979,236062
DataType.java,12873,21356108,623203
DataType.java,12873,19377100,331802
DataType.java,12873,17055646,510728
DataType.java,12873,17276422,301098
DataType.java,12873,16882990,470724
DataType.java,12873,26364530,347683
DataType.java,12873,24240013,313604
DataType.java,12873,24283092,311064
DataType.java,12873,21632612,335642
DataType.java,12873,21586386,318037
Date.java,5372,10607177,259553
Date.java,5372,14012990,185273
Date.java,5372,15018335,184923
Date.java,5372,12109832,185745
Date.java,5372,11661651,227765
Date.java,5372,11914812,187385
Date.java,5372,9835356,180735
Date.java,5372,11116435,185702
Date.java,5372,11248337,191895
Date.java,5372,12035882,191258
DateSelector.java,9109,17374257,331203
DateSelector.java,9109,16386701,320850
DateSelector.java,9109,18721864,212272
DateSelector.java,9109,17736758,301695
DateSelector.java,9109,17488624,486087
DateSelector.java,9109,121622613,295235
DateSelector.java,9109,17546004,324160
DateSelector.java,9109,18807523,305795
DateSelector.java,9109,17949710,298505
DateSelector.java,9109,18598453,299175
DateUtils.java,10519,21456060,1082905
DateUtils.java,10519,15440592,186456
DateUtils.java,10519,21632156,214165
DateUtils.java,10519,17216813,324590
DateUtils.java,10519,15041889,595857
DateUtils.java,10519,18793410,304915
DateUtils.java,10519,19739149,317377
DateUtils.java,10519,18275319,303198
DateUtils.java,10519,14701549,393973
DateUtils.java,10519,19930705,305280
DefaultCompilerAdapter.java,27685,65034136,931055
DefaultCompilerAdapter.java,27685,54913941,639377
DefaultCompilerAdapter.java,27685,61700597,1369598
DefaultCompilerAdapter.java,27685,52614480,857020
DefaultCompilerAdapter.java,27685,54046101,856135
DefaultCompilerAdapter.java,27685,59909240,853980
DefaultCompilerAdapter.java,27685,54722210,755410
DefaultCompilerAdapter.java,27685,70223211,861780
DefaultCompilerAdapter.java,27685,60307178,860725
DefaultCompilerAdapter.java,27685,161177421,862527
DefaultDefinitions.java,2809,12080927,173035
DefaultDefinitions.java,2809,8419982,307930
DefaultDefinitions.java,2809,6368661,140177
DefaultDefinitions.java,2809,8746728,179097
DefaultDefinitions.java,2809,6406163,119077
DefaultDefinitions.java,2809,7797222,115625
DefaultDefinitions.java,2809,9809721,115598
DefaultDefinitions.java,2809,8003285,115437
DefaultDefinitions.java,2809,6909790,262405
DefaultDefinitions.java,2809,9132925,119762
DefaultExcludes.java,3637,8556812,187707
DefaultExcludes.java,3637,9207225,143018
DefaultExcludes.java,3637,8567511,141023
DefaultExcludes.java,3637,8379713,115415
DefaultExcludes.java,3637,8818606,229570
DefaultExcludes.java,3637,8909928,453613
DefaultExcludes.java,3637,8316159,141218
DefaultExcludes.java,3637,10367286,143780
DefaultExcludes.java,3637,8903271,142670
DefaultExcludes.java,3637,6929563,143492
DefaultExecutor.java,2073,5195990,145990
DefaultExecutor.java,2073,4724080,97900
DefaultExecutor.java,2073,6501636,131023
DefaultExecutor.java,2073,4114302,77027
DefaultExecutor.java,2073,5467326,97250
DefaultExecutor.java,2073,5431866,100338
DefaultExecutor.java,2073,8838669,124208
DefaultExecutor.java,2073,4507025,104998
DefaultExecutor.java,2073,5095286,105133
DefaultExecutor.java,2073,5351691,96263
DefaultInputHandler.java,4086,9574111,217452
DefaultInputHandler.java,4086,10701516,163770
DefaultInputHandler.java,4086,9291583,163580
DefaultInputHandler.java,4086,10990963,171675
DefaultInputHandler.java,4086,8983879,165593
DefaultInputHandler.java,4086,9529557,177332
DefaultInputHandler.java,4086,8901129,162728
DefaultInputHandler.java,4086,8812933,149581
DefaultInputHandler.java,4086,8273154,175713
DefaultInputHandler.java,4086,6683676,150290
DefaultJspCompilerAdapter.java,4672,9237685,202955
DefaultJspCompilerAdapter.java,4672,11716801,240957
DefaultJspCompilerAdapter.java,4672,10097127,282730
DefaultJspCompilerAdapter.java,4672,8644355,166868
DefaultJspCompilerAdapter.java,4672,9660696,169765
DefaultJspCompilerAdapter.java,4672,10753225,170783
DefaultJspCompilerAdapter.java,4672,9719469,171273
DefaultJspCompilerAdapter.java,4672,10328779,166850
DefaultJspCompilerAdapter.java,4672,10148909,167948
DefaultJspCompilerAdapter.java,4672,10337709,176075
DefaultLogger.java,12548,23325986,440595
DefaultLogger.java,12548,23144169,384300
DefaultLogger.java,12548,26242635,271809
DefaultLogger.java,12548,28093288,393257
DefaultLogger.java,12548,25548687,403110
DefaultLogger.java,12548,24454705,385375
DefaultLogger.java,12548,24410303,414415
DefaultLogger.java,12548,23052967,387220
DefaultLogger.java,12548,20976075,390158
DefaultLogger.java,12548,25734073,387278
DefaultNative2Ascii.java,3828,7131823,208145
DefaultNative2Ascii.java,3828,10556308,123375
DefaultNative2Ascii.java,3828,7321293,200122
DefaultNative2Ascii.java,3828,7983110,186802
DefaultNative2Ascii.java,3828,6971628,124355
DefaultNative2Ascii.java,3828,6637535,129753
DefaultNative2Ascii.java,3828,9571617,126248
DefaultNative2Ascii.java,3828,6755393,126758
DefaultNative2Ascii.java,3828,9528976,179948
DefaultNative2Ascii.java,3828,6722955,124372
DefaultRmicAdapter.java,17182,37990323,766692
DefaultRmicAdapter.java,17182,37828214,541348
DefaultRmicAdapter.java,17182,37863565,528693
DefaultRmicAdapter.java,17182,34655930,829195
DefaultRmicAdapter.java,17182,32976050,707744
DefaultRmicAdapter.java,17182,30819833,534790
DefaultRmicAdapter.java,17182,31063514,555375
DefaultRmicAdapter.java,17182,32264925,528650
DefaultRmicAdapter.java,17182,29125153,502896
DefaultRmicAdapter.java,17182,30745296,529808
DefBase.java,5284,6806800,156935
DefBase.java,5284,9030964,171708
DefBase.java,5284,10225375,158675
DefBase.java,5284,12721917,487830
DefBase.java,5284,122585595,158095
DefBase.java,5284,10095081,188040
DefBase.java,5284,8210883,157105
DefBase.java,5284,9298264,161693
DefBase.java,5284,9858517,164253
DefBase.java,5284,10129342,159813
Definer.java,20331,38291082,756500
Definer.java,20331,46204233,837900
Definer.java,20331,35760425,754700
Definer.java,20331,43596279,652593
Definer.java,20331,38953466,710156
Definer.java,20331,40812044,791783
Definer.java,20331,42047881,668493
Definer.java,20331,39925218,491204
Definer.java,20331,38494103,644560
Definer.java,20331,48940148,1224662
DelegatedResourceComparator.java,4379,10353159,276700
DelegatedResourceComparator.java,4379,12205411,214170
DelegatedResourceComparator.java,4379,10886855,181207
DelegatedResourceComparator.java,4379,10586417,174617
DelegatedResourceComparator.java,4379,13517806,292637
DelegatedResourceComparator.java,4379,12246999,177917
DelegatedResourceComparator.java,4379,10829487,177275
DelegatedResourceComparator.java,4379,10864888,638523
DelegatedResourceComparator.java,4379,12618189,177260
DelegatedResourceComparator.java,4379,10822804,182643
Delete.java,29466,62646863,968015
Delete.java,29466,58562687,1195672
Delete.java,29466,63212077,969842
Delete.java,29466,64868350,913567
Delete.java,29466,57842261,913350
Delete.java,29466,62789457,956312
Delete.java,29466,76870158,1918605
Delete.java,29466,179254736,1527732
Delete.java,29466,60957007,919708
Delete.java,29466,59804450,919165
Deltree.java,3493,8244529,139700
Deltree.java,3493,8095158,139760
