language,filename,blank,comment,code,"https://github.com/AlDanial/cloc v 1.66  T=2.86 s (297.7 files/s, 77720.3 lines/s)"
Java,Permissions.java,28,130,198
Java,ScriptDef.java,45,156,196
Java,ChangeLogParser.java,34,94,193
Java,TelnetTask.java,34,171,192
Java,PlainJUnitResultFormatter.java,34,94,189
Java,Resource.java,37,217,188
Java,Rpm.java,40,139,185
Java,Mapper.java,35,105,182
Java,Resources.java,23,70,181
Java,Zip64ExtendedInformationExtraField.java,28,113,181
Java,ReplaceTokens.java,38,161,180
Java,Tstamp.java,33,128,180
Java,ChainReaderHelper.java,23,86,179
Java,ScpToMessageBySftp.java,27,71,179
Java,CCCheckout.java,48,293,175
Java,DefaultLogger.java,36,167,175
Java,Task.java,39,268,174
Java,AbstractJarSignerTask.java,41,210,172
Java,ExtraFieldUtils.java,24,118,172
Java,AggregateTransformer.java,36,139,171
Java,MatchingTask.java,49,226,171
Java,XMLResultAggregator.java,31,128,170
Java,DependSet.java,29,100,170
Java,AntXMLContext.java,51,197,169
Java,IPlanetDeploymentTool.java,42,192,169
Java,VectorSet.java,30,43,169
Java,RecorderEntry.java,49,149,169
Java,Native2Ascii.java,38,122,168
Java,AbstractSelectorContainer.java,38,147,168
Java,SplashTask.java,36,93,168
Java,MappedResourceCollection.java,20,80,167
Java,ConstantPool.java,58,135,165
Java,HostInfo.java,35,56,165
Java,BorlandGenerateClient.java,47,103,163
Java,ScriptRunnerBase.java,39,163,158
Java,AbstractClasspathResource.java,20,88,157
Java,Exec.java,34,90,157
Java,ArchiveResource.java,25,112,156
Java,BaseResourceCollectionContainer.java,20,92,156
Java,ResourceList.java,19,66,154
Java,BriefJUnitResultFormatter.java,38,108,154
Java,WLJspc.java,43,137,154
Java,UpToDate.java,29,95,153
Java,ArchiveScanner.java,36,174,153
Java,StringUtils.java,14,106,153
Java,ClasspathUtils.java,31,280,152
Java,CCMkattr.java,41,233,151
Java,MultiRootFileSet.java,26,63,148
Java,CCMklbtype.java,44,251,145
Java,BaseSelectorContainer.java,39,159,145
Java,Assertions.java,36,179,144
Java,ManifestTask.java,30,120,143
Java,CCMkelem.java,33,248,143
Java,CCMCreateTask.java,57,135,143
Java,IPlanetEjbcTask.java,28,151,142
Java,AbstractSshMessage.java,34,96,142
Java,MakeUrl.java,28,129,141
Java,CCMklabel.java,41,224,137
Java,Input.java,24,98,137
Java,SortFilter.java,23,215,137
Java,DataType.java,33,198,136
Java,ScpFromMessageBySftp.java,16,53,136
Java,ZipEncodingHelper.java,36,81,135
Java,PumpStreamHandler.java,28,135,133
Java,JUnit4TestMethodAdapter.java,22,38,133
Java,CollectionUtils.java,30,115,133
Java,DateSelector.java,27,101,132
Java,AsiExtraField.java,34,186,132
Java,SplashScreen.java,31,19,131
Java,SizeSelector.java,22,127,130
Java,Os.java,22,169,130
Java,DOMUtil.java,15,83,130
Java,Truncate.java,24,51,130
Java,Simple8BitZipEncoding.java,50,94,130
Java,LoadResource.java,23,84,129
Java,TarFileSet.java,26,114,129
Java,IsLastModified.java,17,74,128
Java,JarLibResolveTask.java,26,114,128
Java,JJDoc.java,38,60,128
